order,prime,delta_coeffs,rho,euc_success,dh_success,rescue,best_euc_norm,best_dh_norm,alpha_coeffs,beta_coeffs,alpha_norm_sq
H713,11,"(-2, 1, 2, -2)","(-5/22,9/154,-1/11,1/77)",1,1,0,995/11858,8577/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-2, 1, 2, -1)","(-2/11,5/77,-1/22,3/154)",1,1,0,669/11858,7369/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-2, 1, 2, 0)","(-3/22,1/14,0,2/77)",1,1,0,443/11858,9357/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,11,"(-2, 1, 2, 1)","(-1/11,6/77,1/22,5/154)",1,1,0,317/11858,5725/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-2, 1, 2, 2)","(-1/22,13/154,1/11,3/77)",1,1,0,291/11858,4943/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-2, 2, -2, -2)","(-2/11,4/77,-1/11,-3/77)",1,1,0,10/121,8509/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-2, 2, -2, -1)","(-3/22,9/154,-1/22,-5/154)",1,1,0,347/5929,11149/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,11,"(-2, 2, -2, 0)","(-1/11,5/77,0,-2/77)",1,1,0,254/5929,5583/5929,"(-2, -2, -1, 2)","(-1, 0, -1, 1)",6
H713,11,"(-2, 2, -2, 1)","(-1/22,1/14,1/22,-3/154)",1,1,0,211/5929,4973/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-2, 2, -2, 2)","(0,6/77,1/11,-1/77)",1,1,0,218/5929,4311/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-2, 2, -1, -2)","(-2/11,5/77,-1/11,-2/77)",1,1,0,450/5929,8293/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-2, 2, -1, -1)","(-3/22,1/14,-1/22,-3/154)",1,1,0,309/5929,11177/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,11,"(-2, 2, -1, 0)","(-1/11,6/77,0,-1/77)",1,1,0,218/5929,5851/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-2, 2, -1, 1)","(-1/22,13/154,1/22,-1/154)",1,1,0,177/5929,4901/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-2, 2, -1, 2)","(0,1/11,1/11,0)",1,1,0,186/5929,4251/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-2, 2, 0, -2)","(-2/11,6/77,-1/11,-1/77)",1,1,0,414/5929,8125/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-2, 2, 0, -1)","(-3/22,13/154,-1/22,-1/154)",1,1,0,25/539,93/98,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,11,"(-2, 2, 0, 0)","(-1/11,1/11,0,0)",1,1,0,186/5929,5791/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-2, 2, 0, 1)","(-1/22,15/154,1/22,1/154)",1,1,0,3/121,4853/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-2, 2, 0, 2)","(0,8/77,1/11,1/77)",1,1,0,158/5929,4215/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-2, 2, 1, -2)","(-2/11,1/11,-1/11,0)",1,1,0,382/5929,8005/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-2, 2, 1, -1)","(-3/22,15/154,-1/22,1/154)",1,1,0,5/121,11377/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,11,"(-2, 2, 1, 0)","(-1/11,8/77,0,1/77)",1,1,0,158/5929,5755/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-2, 2, 1, 1)","(-1/22,17/154,1/22,3/154)",1,1,0,1/49,439/539,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-2, 2, 1, 2)","(0,9/77,1/11,2/77)",1,1,0,134/5929,4203/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-2, 2, 2, -2)","(-2/11,8/77,-1/11,1/77)",1,1,0,354/5929,7933/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-2, 2, 2, -1)","(-3/22,17/154,-1/22,3/154)",1,1,0,219/5929,11549/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,11,"(-2, 2, 2, 0)","(-1/11,9/77,0,2/77)",1,1,0,134/5929,5743/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-2, 2, 2, 1)","(-1/22,19/154,1/22,5/154)",1,1,0,9/539,439/539,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-2, 2, 2, 2)","(0,10/77,1/11,3/77)",1,1,0,114/5929,4215/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, -2, -2, -2)","(-3/11,-10/77,-1/11,-3/77)",1,1,0,555/5929,11379/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-1, -2, -2, -1)","(-5/22,-19/154,-1/22,-5/154)",1,1,0,393/5929,9655/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-1, -2, -2, 0)","(-2/11,-9/77,0,-2/77)",1,1,0,281/5929,9939/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,11,"(-1, -2, -2, 1)","(-3/22,-17/154,1/22,-3/154)",1,1,0,219/5929,5725/5929,"(-2, -2, -1, 2)","(-1, 0, 1, 1)",6
H713,11,"(-1, -2, -2, 2)","(-1/11,-8/77,1/11,-1/77)",1,1,0,207/5929,5895/5929,"(-2, -2, -1, 2)","(-1, 0, -1, 1)",6
H713,11,"(-1, -2, -1, -2)","(-3/11,-9/77,-1/11,-2/77)",1,1,0,575/5929,10827/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-1, -2, -1, -1)","(-5/22,-17/154,-1/22,-3/154)",1,1,0,415/5929,9127/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-1, -2, -1, 0)","(-2/11,-8/77,0,-1/77)",1,1,0,305/5929,9655/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,11,"(-1, -2, -1, 1)","(-3/22,-15/154,1/22,-1/154)",1,1,0,5/121,5925/5929,"(-2, -2, -1, 2)","(-1, 0, 0, 1)",6
H713,11,"(-1, -2, -1, 2)","(-1/11,-1/11,1/11,0)",1,1,0,235/5929,5755/5929,"(-2, -2, -1, 2)","(-1, 0, -1, 1)",6
H713,11,"(-1, -2, 0, -2)","(-3/11,-8/77,-1/11,-1/77)",1,1,0,599/5929,10323/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-1, -2, 0, -1)","(-5/22,-15/154,-1/22,-1/154)",1,1,0,9/121,8647/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-1, -2, 0, 0)","(-2/11,-1/11,0,0)",1,1,0,333/5929,9419/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,11,"(-1, -2, 0, 1)","(-3/22,-13/154,1/22,1/154)",1,1,0,25/539,535/539,"(-2, -2, -1, 2)","(-1, 0, 0, 1)",6
H713,11,"(-1, -2, 0, 2)","(-1/11,-6/77,1/11,1/77)",1,1,0,267/5929,5639/5929,"(-2, -2, -1, 2)","(-1, 0, -1, 1)",6
H713,11,"(-1, -2, 1, -2)","(-3/11,-1/11,-1/11,0)",1,1,0,57/539,897/1078,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-1, -2, 1, -1)","(-5/22,-13/154,-1/22,1/154)",1,1,0,471/5929,8215/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-1, -2, 1, 0)","(-2/11,-6/77,0,1/77)",1,1,0,365/5929,9231/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,11,"(-1, -2, 1, 1)","(-3/22,-1/14,1/22,3/154)",1,1,0,309/5929,5869/5929,"(-2, -2, -1, 2)","(-1, 0, 0, 1)",6
H713,11,"(-1, -2, 1, 2)","(-1/11,-5/77,1/11,2/77)",1,1,0,303/5929,5547/5929,"(-2, -2, -1, 2)","(-1, 0, -1, 1)",6
H713,11,"(-1, -2, 2, -2)","(-3/11,-6/77,-1/11,1/77)",1,1,0,659/5929,9459/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-1, -2, 2, -1)","(-5/22,-1/14,-1/22,3/154)",1,1,0,505/5929,7831/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-1, -2, 2, 0)","(-2/11,-5/77,0,2/77)",1,1,0,401/5929,9091/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,11,"(-1, -2, 2, 1)","(-3/22,-9/154,1/22,5/154)",1,1,0,347/5929,5877/5929,"(-2, -2, -1, 2)","(-1, 0, 0, 1)",6
H713,11,"(-1, -2, 2, 2)","(-1/11,-4/77,1/11,3/77)",1,1,0,7/121,5479/5929,"(-2, -2, -1, 2)","(-1, 0, -1, 1)",6
H713,11,"(-1, -1, -2, -2)","(-5/22,-13/154,-1/11,-3/77)",1,1,0,879/11858,9223/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-1, -1, -2, -1)","(-2/11,-6/77,-1/22,-5/154)",1,1,0,611/11858,11135/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,11,"(-1, -1, -2, 0)","(-3/22,-1/14,0,-2/77)",1,1,0,443/11858,5729/5929,"(-2, -2, -1, 2)","(-1, 0, 0, 1)",6
H713,11,"(-1, -1, -2, 1)","(-1/11,-5/77,1/22,-3/154)",1,1,0,375/11858,5393/5929,"(-2, -2, -1, 2)","(-1, 0, -1, 1)",6
H713,11,"(-1, -1, -2, 2)","(-1/22,-9/154,1/11,-1/77)",1,1,0,37/1078,45/49,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, -1, -1, -2)","(-5/22,-1/14,-1/11,-2/77)",1,1,0,933/11858,8755/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-1, -1, -1, -1)","(-2/11,-5/77,-1/22,-3/154)",1,1,0,669/11858,10911/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,11,"(-1, -1, -1, 0)","(-3/22,-9/154,0,-1/77)",1,1,0,505/11858,5695/5929,"(-2, -2, -1, 2)","(-1, 0, 0, 1)",6
H713,11,"(-1, -1, -1, 1)","(-1/11,-4/77,1/22,-1/154)",1,1,0,9/242,5283/5929,"(-2, -2, -1, 2)","(-1, 0, -1, 1)",6
H713,11,"(-1, -1, -1, 2)","(-1/22,-1/22,1/11,0)",1,1,0,477/11858,5259/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, -1, 0, -2)","(-5/22,-9/154,-1/11,-1/77)",1,1,0,995/11858,8335/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-1, -1, 0, -1)","(-2/11,-4/77,-1/22,-1/154)",1,1,0,15/242,10735/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,11,"(-1, -1, 0, 0)","(-3/22,-1/22,0,0)",1,1,0,575/11858,5685/5929,"(-2, -2, -1, 2)","(-1, 0, 0, 1)",6
H713,11,"(-1, -1, 0, 1)","(-1/11,-3/77,1/22,1/154)",1,1,0,515/11858,5197/5929,"(-2, -2, -1, 2)","(-1, 0, -1, 1)",6
H713,11,"(-1, -1, 0, 2)","(-1/22,-5/154,1/11,1/77)",1,1,0,555/11858,5097/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, -1, 1, -2)","(-5/22,-1/22,-1/11,0)",1,1,0,1065/11858,7963/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-1, -1, 1, -1)","(-2/11,-3/77,-1/22,1/154)",1,1,0,809/11858,10607/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,11,"(-1, -1, 1, 0)","(-3/22,-5/154,0,1/77)",1,1,0,653/11858,5699/5929,"(-2, -2, -1, 2)","(-1, 0, 0, 1)",6
H713,11,"(-1, -1, 1, 1)","(-1/11,-2/77,1/22,3/154)",1,1,0,597/11858,5795/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, -1, 1, 2)","(-1/22,-3/154,1/11,2/77)",1,1,0,597/11858,4959/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, -1, 2, -2)","(-5/22,-5/154,-1/11,1/77)",1,1,0,1143/11858,7639/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-1, -1, 2, -1)","(-2/11,-2/77,-1/22,3/154)",1,1,0,81/1078,87/98,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,11,"(-1, -1, 2, 0)","(-3/22,-3/154,0,2/77)",1,1,0,695/11858,5737/5929,"(-2, -2, -1, 2)","(-1, 0, 0, 1)",6
H713,11,"(-1, -1, 2, 1)","(-1/11,-1/77,1/22,5/154)",1,1,0,555/11858,5669/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, -1, 2, 2)","(-1/22,-1/154,1/11,3/77)",1,1,0,515/11858,4845/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 0, -2, -2)","(-2/11,-3/77,-1/11,-3/77)",1,1,0,373/5929,7655/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-1, 0, -2, -1)","(-3/22,-5/154,-1/22,-5/154)",1,1,0,267/5929,5727/5929,"(-2, -2, -1, 2)","(-1, 0, 0, 1)",6
H713,11,"(-1, 0, -2, 0)","(-1/11,-2/77,0,-2/77)",1,1,0,211/5929,5149/5929,"(-2, -2, -1, 2)","(-1, 0, -1, 1)",6
H713,11,"(-1, 0, -2, 1)","(-1/22,-3/154,1/22,-3/154)",1,1,0,205/5929,4959/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 0, -2, 2)","(0,-1/77,1/11,-1/77)",1,1,0,249/5929,5839/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,11,"(-1, 0, -1, -2)","(-2/11,-2/77,-1/11,-2/77)",1,1,0,37/539,661/1078,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-1, 0, -1, -1)","(-3/22,-3/154,-1/22,-3/154)",1,1,0,303/5929,5723/5929,"(-2, -2, -1, 2)","(-1, 0, 0, 1)",6
H713,11,"(-1, 0, -1, 0)","(-1/11,-1/77,0,-1/77)",1,1,0,249/5929,5795/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 0, -1, 1)","(-1/22,-1/154,1/22,-1/154)",1,1,0,5/121,4803/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 0, -1, 2)","(0,0,1/11,0)",1,1,0,291/5929,5805/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,11,"(-1, 0, 0, -2)","(-2/11,-1/77,-1/11,-1/77)",1,1,0,445/5929,6935/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-1, 0, 0, -1)","(-3/22,-1/154,-1/22,-1/154)",1,1,0,7/121,5743/5929,"(-2, -2, -1, 2)","(-1, 0, 0, 1)",6
H713,11,"(-1, 0, 0, 0)","(-1/11,0,0,0)",1,1,0,291/5929,5651/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 0, 0, 1)","(-1/22,1/154,1/22,1/154)",1,1,0,5/121,4671/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 0, 0, 2)","(0,1/77,1/11,1/77)",1,1,0,249/5929,5795/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,11,"(-1, 0, 1, -2)","(-2/11,0,-1/11,0)",1,1,0,487/5929,6647/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-1, 0, 1, -1)","(-3/22,1/154,-1/22,1/154)",1,1,0,7/121,5787/5929,"(-2, -2, -1, 2)","(-1, 0, 0, 1)",6
H713,11,"(-1, 0, 1, 0)","(-1/11,1/77,0,1/77)",1,1,0,249/5929,5531/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 0, 1, 1)","(-1/22,3/154,1/22,3/154)",1,1,0,205/5929,4563/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 0, 1, 2)","(0,2/77,1/11,2/77)",1,1,0,211/5929,5809/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,11,"(-1, 0, 2, -2)","(-2/11,1/77,-1/11,1/77)",1,1,0,445/5929,6407/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,11,"(-1, 0, 2, -1)","(-3/22,3/154,-1/22,3/154)",1,1,0,303/5929,5855/5929,"(-2, -2, -1, 2)","(-1, 0, 0, 1)",6
H713,11,"(-1, 0, 2, 0)","(-1/11,2/77,0,2/77)",1,1,0,211/5929,5435/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 0, 2, 1)","(-1/22,5/154,1/22,5/154)",1,1,0,169/5929,4479/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 0, 2, 2)","(0,3/77,1/11,3/77)",1,1,0,177/5929,5847/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,11,"(-1, 1, -2, -2)","(-3/22,1/154,-1/11,-3/77)",1,1,0,711/11858,11559/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,11,"(-1, 1, -2, -1)","(-1/11,1/77,-1/22,-5/154)",1,1,0,555/11858,5867/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 1, -2, 0)","(-1/22,3/154,0,-2/77)",1,1,0,499/11858,4731/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 1, -2, 1)","(0,2/77,1/22,-3/154)",1,1,0,499/11858,3895/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 1, -2, 2)","(1/22,5/154,1/11,-1/77)",1,1,0,555/11858,4789/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,11,"(-1, 1, -1, -2)","(-3/22,3/154,-1/11,-2/77)",1,1,0,793/11858,11479/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,11,"(-1, 1, -1, -1)","(-1/11,2/77,-1/22,-3/154)",1,1,0,597/11858,5729/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 1, -1, 0)","(-1/22,5/154,0,-1/77)",1,1,0,457/11858,4605/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 1, -1, 1)","(0,3/77,1/22,-1/154)",1,1,0,417/11858,3781/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 1, -1, 2)","(1/22,1/22,1/11,0)",1,1,0,477/11858,4797/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,11,"(-1, 1, 0, -2)","(-3/22,5/154,-1/11,-1/77)",1,1,0,751/11858,11447/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,11,"(-1, 1, 0, -1)","(-1/11,3/77,-1/22,-1/154)",1,1,0,515/11858,5615/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 1, 0, 0)","(-1/22,1/22,0,0)",1,1,0,379/11858,4503/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 1, 0, 1)","(0,4/77,1/22,1/154)",1,1,0,7/242,3691/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 1, 0, 2)","(1/22,9/154,1/11,1/77)",1,1,0,37/1078,439/539,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,11,"(-1, 1, 1, -2)","(-3/22,1/22,-1/11,0)",1,1,0,673/11858,11463/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,11,"(-1, 1, 1, -1)","(-1/11,4/77,-1/22,1/154)",1,1,0,9/242,5525/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 1, 1, 0)","(-1/22,9/154,0,1/77)",1,1,0,309/11858,4425/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 1, 1, 1)","(0,5/77,1/22,3/154)",1,1,0,277/11858,3625/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 1, 1, 2)","(1/22,1/14,1/11,2/77)",1,1,0,345/11858,4885/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,11,"(-1, 1, 2, -2)","(-3/22,9/154,-1/11,1/77)",1,1,0,603/11858,11527/11858,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,11,"(-1, 1, 2, -1)","(-1/11,5/77,-1/22,3/154)",1,1,0,375/11858,5459/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 1, 2, 0)","(-1/22,1/14,0,2/77)",1,1,0,247/11858,4371/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 1, 2, 1)","(0,6/77,1/22,5/154)",1,1,0,219/11858,3583/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 1, 2, 2)","(1/22,13/154,1/11,3/77)",1,1,0,291/11858,4965/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,11,"(-1, 2, -2, -2)","(-1/11,4/77,-1/11,-3/77)",1,1,0,7/121,5435/5929,"(-2, -2, -1, 2)","(-1, 0, -1, 1)",6
H713,11,"(-1, 2, -2, -1)","(-1/22,9/154,-1/22,-5/154)",1,1,0,249/5929,4761/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 2, -2, 0)","(0,5/77,0,-2/77)",1,1,0,205/5929,3793/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 2, -2, 1)","(1/22,1/14,1/22,-3/154)",1,1,0,211/5929,5501/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,11,"(-1, 2, -2, 2)","(1/11,6/77,1/11,-1/77)",1,1,0,267/5929,4033/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,11,"(-1, 2, -1, -2)","(-1/11,5/77,-1/11,-2/77)",1,1,0,303/5929,5921/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 2, -1, -1)","(-1/22,1/14,-1/22,-3/154)",1,1,0,211/5929,4665/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 2, -1, 0)","(0,6/77,0,-1/77)",1,1,0,169/5929,3709/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 2, -1, 1)","(1/22,13/154,1/22,-1/154)",1,1,0,177/5929,5539/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,11,"(-1, 2, -1, 2)","(1/11,1/11,1/11,0)",1,1,0,235/5929,4083/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,11,"(-1, 2, 0, -2)","(-1/11,6/77,-1/11,-1/77)",1,1,0,267/5929,5837/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 2, 0, -1)","(-1/22,13/154,-1/22,-1/154)",1,1,0,177/5929,4593/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 2, 0, 0)","(0,1/11,0,0)",1,1,0,137/5929,3649/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 2, 0, 1)","(1/22,15/154,1/22,1/154)",1,1,0,3/121,5601/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,11,"(-1, 2, 0, 2)","(1/11,8/77,1/11,1/77)",1,1,0,207/5929,4157/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,11,"(-1, 2, 1, -2)","(-1/11,1/11,-1/11,0)",1,1,0,235/5929,5777/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 2, 1, -1)","(-1/22,15/154,-1/22,1/154)",1,1,0,3/121,4545/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 2, 1, 0)","(0,8/77,0,1/77)",1,1,0,109/5929,3613/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 2, 1, 1)","(1/22,17/154,1/22,3/154)",1,1,0,1/49,47/49,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,11,"(-1, 2, 1, 2)","(1/11,9/77,1/11,2/77)",1,1,0,183/5929,4255/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,11,"(-1, 2, 2, -2)","(-1/11,8/77,-1/11,1/77)",1,1,0,207/5929,5741/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 2, 2, -1)","(-1/22,17/154,-1/22,3/154)",1,1,0,1/49,411/539,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 2, 2, 0)","(0,9/77,0,2/77)",1,1,0,85/5929,3601/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(-1, 2, 2, 1)","(1/22,19/154,1/22,5/154)",1,1,0,9/539,527/539,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,11,"(-1, 2, 2, 2)","(1/11,10/77,1/11,3/77)",1,1,0,163/5929,4377/5929,"(-2, -2, -1, 2)","(-1, 0, -2, 0)",6
H713,11,"(0, -2, -2, -2)","(-2/11,-10/77,-1/11,-3/77)",1,1,0,310/5929,5787/5929,"(-2, -2, -1, 2)","(-1, 0, 2, 1)",6
H713,11,"(0, -2, -2, -1)","(-3/22,-19/154,-1/22,-5/154)",1,1,0,197/5929,5461/5929,"(-2, -2, -1, 2)","(-1, 0, 0, 1)",6
H713,11,"(0, -2, -2, 0)","(-1/11,-9/77,0,-2/77)",1,1,0,134/5929,5303/5929,"(-2, -2, -1, 2)","(-1, 0, -1, 1)",6
H713,11,"(0, -2, -2, 1)","(-1/22,-17/154,1/22,-3/154)",1,1,0,1/49,503/539,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,11,"(0, -2, -2, 2)","(0,-8/77,1/11,-1/77)",1,1,0,158/5929,5865/5929,"(-2, -2, -1, 2)","(-2, 2, -2, 1)",6
