n,hit,time,location,orbit_min,profile_steps,geom2_distance,threshold,max_steps
23,True,3,5,1,64,0.687500,11,10000
35,True,2,5,1,64,0.703125,17,10000
11,True,3,5,1,64,0.703125,5,10000
190099,True,4,60149,1,64,0.343750,95049,10000
10325,True,1,121,1,64,0.339844,5162,10000
17,True,2,5,1,64,0.718750,8,10000
1073,True,2,151,1,64,0.702148,536,10000
41,True,39,5,1,64,0.281250,20,10000
5,True,1,1,1,64,0.734375,2,10000
305,True,2,43,1,64,0.640625,152,10000
909,True,1,341,1,64,0.733398,454,10000
734085,True,1,137641,1,64,0.125000,367042,10000
30617,True,3,12917,1,64,0.445312,15308,10000
25,True,3,11,1,64,0.671875,12,10000
4669,True,1,1751,1,64,0.636719,2334,10000
23,True,3,5,1,64,0.687500,11,10000
26585,True,3,701,1,64,0.367188,13292,10000
22319,True,6,7945,1,64,0.164062,11159,10000
5655,True,3,1193,1,64,0.273438,2827,10000
387,True,2,109,1,64,0.234375,193,10000
1825,True,4,289,1,64,0.625000,912,10000
12779,True,10,2879,1,64,0.109375,6389,10000
81211,True,4,803,1,64,0.681641,40605,10000
319,True,13,61,1,64,0.500000,159,10000
313079,True,5,148591,1,64,0.482422,156539,10000
1301,True,1,61,1,64,0.656250,650,10000
17,True,2,5,1,64,0.718750,8,10000
208021,True,1,9751,1,64,0.218750,104010,10000
210013,True,1,78755,1,64,0.468750,105006,10000
45,True,1,17,1,64,0.703125,22,10000
348329,True,16,55859,1,64,0.234375,174164,10000
389,True,1,73,1,64,0.234375,194,10000
39567,True,11,6685,1,64,0.453125,19783,10000
1795,True,2,505,1,64,0.531250,897,10000
701677,True,1,263129,1,64,0.605469,350838,10000
116535,True,6,20741,1,64,0.515625,58267,10000
750873,True,3,316775,1,64,0.125000,375436,10000
587,True,3,31,1,64,0.250000,293,10000
999077,True,1,187327,1,64,0.139648,499538,10000
193,True,3,41,1,64,0.265625,96,10000
2557,True,1,959,1,64,0.171875,1278,10000
425,True,14,61,1,64,0.500000,212,10000
815,True,7,109,1,64,0.187500,407,10000
2121,True,18,767,1,64,0.289062,1060,10000
30507,True,4,9653,1,64,0.500000,15253,10000
13413,True,1,2515,1,64,0.608398,6706,10000
103455,True,20,41995,1,64,0.101562,51727,10000
97,True,5,47,1,64,0.250000,48,10000
411,True,9,31,1,64,0.171875,205,10000
221299,True,3,93361,1,64,0.421875,110649,10000
5817,True,4,1841,1,64,0.187500,2908,10000
3677,True,1,1379,1,64,0.203125,1838,10000
171115,True,10,38545,1,64,0.109375,85557,10000
17741,True,1,6653,1,64,0.445312,8870,10000
7,True,5,1,1,64,0.687500,3,10000
12225,True,3,2579,1,64,0.140625,6112,10000
4269,True,1,1601,1,64,0.515625,2134,10000
273,True,2,77,1,64,0.656250,136,10000
7133,True,1,2675,1,64,0.592773,3566,10000
1417,True,6,505,1,64,0.500000,708,10000
111905,True,4,2213,1,64,0.148438,55952,10000
16573,True,1,6215,1,64,0.515625,8286,10000
7,True,5,1,1,64,0.687500,3,10000
20607,True,21,6275,1,64,0.375000,10303,10000
463,True,7,31,1,64,0.187500,231,10000
55,True,37,23,1,64,0.250000,27,10000
70361,True,3,7421,1,64,0.218750,35180,10000
87,True,3,37,1,64,0.625000,43,10000
39,True,5,19,1,64,0.609375,19,10000
277,True,1,13,1,64,0.703125,138,10000
13,True,1,5,1,64,0.718750,6,10000
51357,True,1,19259,1,64,0.453125,25678,10000
8069,True,1,1513,1,64,0.515625,4034,10000
65,True,3,7,1,64,0.671875,32,10000
59,True,4,19,1,64,0.625000,29,10000
337,True,2,95,1,64,0.250000,168,10000
8195,True,2,2305,1,64,0.296875,4097,10000
477989,True,1,89623,1,64,0.453125,238994,10000
21,True,1,1,1,64,0.734375,10,10000
393,True,9,119,1,64,0.515625,196,10000
1493,True,1,35,1,64,0.695312,746,10000
387,True,2,109,1,64,0.234375,193,10000
27,True,40,5,1,64,0.265625,13,10000
77,True,1,29,1,64,0.671875,38,10000
20019,True,3,4223,1,64,0.070312,10009,10000
3,True,2,1,1,64,0.718750,1,10000
773,True,1,145,1,64,0.250000,386,10000
155161,True,3,65459,1,64,0.507812,77580,10000
5,True,1,1,1,64,0.734375,2,10000
74849,True,5,35525,1,64,0.078125,37424,10000
9,True,6,1,1,64,0.687500,4,10000
9405,True,1,3527,1,64,0.546875,4702,10000
68361,True,11,23099,1,64,0.109375,34180,10000
55097,True,6,19613,1,64,0.312500,27548,10000
45149,True,1,16931,1,64,0.359375,22574,10000
225229,True,1,84461,1,64,0.296875,112614,10000
9861,True,1,1849,1,64,0.484375,4930,10000
243811,True,2,17143,1,64,0.046875,121905,10000
3,True,2,1,1,64,0.718750,1,10000
53191,True,9,1997,1,64,0.476562,26595,10000
388761,True,3,164009,1,64,0.273438,194380,10000
18363,True,5,2179,1,64,0.546875,9181,10000
643,True,2,181,1,64,0.671875,321,10000
182909,True,1,68591,1,64,0.046875,91454,10000
115,True,3,49,1,64,0.640625,57,10000
84585,True,7,11291,1,64,0.140625,42292,10000
5759,True,23,1973,1,64,0.281250,2879,10000
461669,True,1,86563,1,64,0.257812,230834,10000
5429,True,1,509,1,64,0.531250,2714,10000
7241,True,21,1103,1,64,0.296875,3620,10000
37769,True,12,2393,1,64,0.421875,18884,10000
199,True,5,95,1,64,0.218750,99,10000
183085,True,1,68657,1,64,0.234375,91542,10000
5,True,1,1,1,64,0.734375,2,10000
23,True,3,5,1,64,0.687500,11,10000
1093,True,1,205,1,64,0.640625,546,10000
259,True,2,73,1,64,0.218750,129,10000
59069,True,1,22151,1,64,0.154297,29534,10000
10443,True,3,2203,1,64,0.546875,5221,10000
7,True,5,1,1,64,0.687500,3,10000
11,True,3,5,1,64,0.703125,5,10000
413,True,1,155,1,64,0.359375,206,10000
107,True,32,23,1,64,0.328125,53,10000
9,True,6,1,1,64,0.687500,4,10000
773,True,1,145,1,64,0.250000,386,10000
310363,True,8,62143,1,64,0.203125,155181,10000
301401,True,3,63577,1,64,0.545898,150700,10000
222399,True,12,56359,1,64,0.367188,111199,10000
58853,True,1,11035,1,64,0.324219,29426,10000
27,True,40,5,1,64,0.265625,13,10000
244995,True,2,68905,1,64,0.234375,122497,10000
524579,True,2,73769,1,64,0.138672,262289,10000
269,True,1,101,1,64,0.640625,134,10000
4637,True,1,1739,1,64,0.515625,2318,10000
7573,True,1,355,1,64,0.640625,3786,10000
56501,True,1,5297,1,64,0.421875,28250,10000
273,True,2,77,1,64,0.656250,136,10000
104635,True,13,39775,1,64,0.250000,52317,10000
345,True,3,73,1,64,0.218750,172,10000
51,True,3,11,1,64,0.656250,25,10000
7,True,5,1,1,64,0.687500,3,10000
5,True,1,1,1,64,0.734375,2,10000
1393,True,2,49,1,64,0.656250,696,10000
57,True,5,7,1,64,0.656250,28,10000
13519,True,9,4061,1,64,0.484375,6759,10000
2901,True,1,17,1,64,0.716797,1450,10000
665863,True,8,266647,1,64,0.374023,332931,10000
12953,True,3,5465,1,64,0.062500,6476,10000
2801,True,2,197,1,64,0.640625,1400,10000
159,True,13,61,1,64,0.515625,79,10000
9,True,6,1,1,64,0.687500,4,10000
1021,True,1,383,1,64,0.531250,510,10000
135,True,4,43,1,64,0.609375,67,10000
3793,True,2,1067,1,64,0.500000,1896,10000
716535,True,5,340075,1,64,0.140625,358267,10000
447,True,25,173,1,64,0.335938,223,10000
9,True,6,1,1,64,0.687500,4,10000
169,True,10,77,1,64,0.546875,84,10000
5,True,1,1,1,64,0.734375,2,10000
58291,True,3,1537,1,64,0.093750,29145,10000
21933,True,1,8225,1,64,0.281250,10966,10000
1933,True,1,725,1,64,0.695312,966,10000
167,True,18,61,1,64,0.453125,83,10000
29805,True,1,11177,1,64,0.078125,14902,10000
31017,True,7,8281,1,64,0.078125,15508,10000
60757,True,1,89,1,64,0.640137,30378,10000
132899,True,2,18689,1,64,0.652344,66449,10000
92839,True,12,23527,1,64,0.289062,46419,10000
766895,True,5,45497,1,64,0.414062,383447,10000
959945,True,4,303733,1,64,0.558594,479972,10000
8699,True,6,3097,1,64,0.109375,4349,10000
9893,True,1,1855,1,64,0.250000,4946,10000
453,True,1,85,1,64,0.730469,226,10000
5,True,1,1,1,64,0.734375,2,10000
49,True,2,7,1,64,0.671875,24,10000
7,True,5,1,1,64,0.687500,3,10000
7,True,5,1,1,64,0.687500,3,10000
149,True,1,7,1,64,0.671875,74,10000
31619,True,2,8893,1,64,0.125000,15809,10000
103,True,27,23,1,64,0.359375,51,10000
746883,True,2,210061,1,64,0.437500,373441,10000
69,True,1,13,1,64,0.703125,34,10000
181005,True,1,67877,1,64,0.375000,90502,10000
5,True,1,1,1,64,0.734375,2,10000
135,True,4,43,1,64,0.609375,67,10000
3,True,2,1,1,64,0.718750,1,10000
9139,True,3,241,1,64,0.656250,4569,10000
211,True,5,101,1,64,0.578125,105,10000
193967,True,5,92059,1,64,0.281250,96983,10000
23,True,3,5,1,64,0.687500,11,10000
63605,True,1,5963,1,64,0.578125,31802,10000
277,True,1,13,1,64,0.703125,138,10000
22783,True,28,463,1,64,0.199219,11391,10000
37,True,1,7,1,64,0.671875,18,10000
6269,True,1,2351,1,64,0.531250,3134,10000
6437,True,1,1207,1,64,0.500000,3218,10000
31967,True,8,6401,1,64,0.125000,15983,10000
328035,True,2,23065,1,64,0.546875,164017,10000
1435,True,17,173,1,64,0.445312,717,10000
5,True,1,1,1,64,0.734375,2,10000
986071,True,3,415999,1,64,0.140625,493035,10000
673,True,8,271,1,64,0.562500,336,10000
665711,True,19,180149,1,64,0.402344,332855,10000
6305,True,7,421,1,64,0.515625,3152,10000
2559,True,26,185,1,64,0.250000,1279,10000
63109,True,1,11833,1,64,0.375000,31554,10000
36995,True,2,10405,1,64,0.109375,18497,10000
421741,True,1,158153,1,64,0.125000,210870,10000
957,True,1,359,1,64,0.531250,478,10000
651,True,3,275,1,64,0.312500,325,10000
117,True,1,11,1,64,0.687500,58,10000
5515,True,3,2327,1,64,0.109375,2757,10000
585,True,6,209,1,64,0.531250,292,10000
27,True,40,5,1,64,0.265625,13,10000
7,True,5,1,1,64,0.687500,3,10000
1829,True,1,343,1,64,0.218750,914,10000
143445,True,1,1681,1,64,0.621094,71722,10000
93,True,1,35,1,64,0.687500,46,10000
221,True,1,83,1,64,0.250000,110,10000
27,True,40,5,1,64,0.265625,13,10000
1153,True,3,487,1,64,0.125000,576,10000
425059,True,2,29887,1,64,0.296875,212529,10000
5895,True,6,2099,1,64,0.421875,2947,10000
8789,True,1,103,1,64,0.355469,4394,10000
5645,True,1,2117,1,64,0.625000,2822,10000
3,True,2,1,1,64,0.718750,1,10000
5,True,1,1,1,64,0.734375,2,10000
27181,True,1,10193,1,64,0.639648,13590,10000
5027,True,2,707,1,64,0.171875,2513,10000
4643,True,2,653,1,64,0.640625,2321,10000
701527,True,3,295957,1,64,0.093750,350763,10000
157,True,1,59,1,64,0.609375,78,10000
246905,True,9,18539,1,64,0.085938,123452,10000
7089,True,2,997,1,64,0.531250,3544,10000
33,True,4,11,1,64,0.671875,16,10000
1361,True,2,383,1,64,0.531250,680,10000
543439,True,12,68857,1,64,0.074219,271719,10000
35,True,2,5,1,64,0.703125,17,10000
129255,True,8,51761,1,64,0.078125,64627,10000
27,True,40,5,1,64,0.265625,13,10000
25,True,3,11,1,64,0.671875,12,10000
19,True,5,5,1,64,0.671875,9,10000
5,True,1,1,1,64,0.734375,2,10000
11,True,3,5,1,64,0.703125,5,10000
5,True,1,1,1,64,0.734375,2,10000
35343,True,4,11183,1,64,0.468750,17671,10000
119193,True,3,50285,1,64,0.483887,59596,10000
533,True,1,25,1,64,0.656250,266,10000
321,True,3,17,1,64,0.703125,160,10000
113809,True,2,32009,1,64,0.453125,56904,10000
51295,True,8,10271,1,64,0.406250,25647,10000
1405,True,1,527,1,64,0.375000,702,10000
49045,True,1,2299,1,64,0.093750,24522,10000
23,True,3,5,1,64,0.687500,11,10000
29,True,1,11,1,64,0.687500,14,10000
567,True,15,61,1,64,0.468750,283,10000
531113,True,14,75707,1,64,0.085938,265556,10000
2101,True,1,197,1,64,0.640625,1050,10000
1063,True,5,505,1,64,0.500000,531,10000
65651,True,3,27697,1,64,0.359375,32825,10000
17,True,2,5,1,64,0.718750,8,10000
27,True,40,5,1,64,0.265625,13,10000
17,True,2,5,1,64,0.718750,8,10000
12611,True,2,3547,1,64,0.484375,6305,10000
8797,True,1,3299,1,64,0.654297,4398,10000
235,True,8,95,1,64,0.203125,117,10000
19,True,5,5,1,64,0.671875,9,10000
5,True,1,1,1,64,0.734375,2,10000
91651,True,2,25777,1,64,0.500000,45825,10000
36387,True,2,5117,1,64,0.140625,18193,10000
17477,True,1,3277,1,64,0.593750,8738,10000
12645,True,1,2371,1,64,0.101562,6322,10000
147,True,4,47,1,64,0.234375,73,10000
6559,True,8,2627,1,64,0.574219,3279,10000
15,True,4,5,1,64,0.671875,7,10000
185,True,4,59,1,64,0.593750,92,10000
221,True,1,83,1,64,0.250000,110,10000
217937,True,2,61295,1,64,0.417969,108968,10000
307,True,3,65,1,64,0.625000,153,10000
7,True,5,1,1,64,0.687500,3,10000
357605,True,1,67051,1,64,0.132812,178802,10000
4149,True,1,389,1,64,0.218750,2074,10000
916417,True,3,193307,1,64,0.371094,458208,10000
7,True,5,1,1,64,0.687500,3,10000
187,True,8,19,1,64,0.562500,93,10000
677,True,1,127,1,64,0.531250,338,10000
487,True,12,31,1,64,0.125000,243,10000
111,True,20,23,1,64,0.437500,55,10000
911629,True,1,341861,1,64,0.312500,455814,10000
7231,True,11,611,1,64,0.500000,3615,10000
303,True,8,61,1,64,0.609375,151,10000
175,True,23,61,1,64,0.390625,87,10000
5499,True,6,979,1,64,0.500000,2749,10000
7,True,5,1,1,64,0.687500,3,10000
55045,True,1,10321,1,64,0.140625,27522,10000
28179,True,5,13375,1,64,0.507812,14089,10000
30695,True,7,8195,1,64,0.218750,15347,10000
80893,True,1,30335,1,64,0.437500,40446,10000
459345,True,2,129191,1,64,0.132812,229672,10000
1075,True,3,227,1,64,0.686523,537,10000
5,True,1,1,1,64,0.734375,2,10000
1401,True,17,169,1,64,0.359375,700,10000
12037,True,1,2257,1,64,0.639648,6018,10000
79,True,5,19,1,64,0.593750,39,10000
185,True,4,59,1,64,0.593750,92,10000
175,True,23,61,1,64,0.390625,87,10000
490269,True,1,183851,1,64,0.046875,245134,10000
43,True,4,7,1,64,0.656250,21,10000
19239,True,8,7705,1,64,0.062500,9619,10000
9,True,6,1,1,64,0.687500,4,10000
10207,True,8,511,1,64,0.398438,5103,10000
11,True,3,5,1,64,0.703125,5,10000
11,True,3,5,1,64,0.703125,5,10000
61,True,1,23,1,64,0.671875,30,10000
255,True,9,77,1,64,0.531250,127,10000
5663,True,10,319,1,64,0.421875,2831,10000
162019,True,2,89,1,64,0.624878,81009,10000
33495,True,3,14131,1,64,0.359375,16747,10000
1259,True,8,505,1,64,0.484375,629,10000
2197,True,1,103,1,64,0.343750,1098,10000
59,True,4,19,1,64,0.625000,29,10000
78041,True,3,8231,1,64,0.539062,39020,10000
679,True,10,307,1,64,0.546875,339,10000
137,True,27,61,1,64,0.359375,68,10000
7,True,5,1,1,64,0.687500,3,10000
976351,True,19,264211,1,64,0.062500,488175,10000
987,True,5,469,1,64,0.632812,493,10000
251,True,17,61,1,64,0.468750,125,10000
886857,True,12,56185,1,64,0.339844,443428,10000
356871,True,5,169375,1,64,0.113281,178435,10000
57163,True,3,6029,1,64,0.664062,28581,10000
146225,True,2,20563,1,64,0.171875,73112,10000
11483,True,6,511,1,64,0.445312,5741,10000
11,True,3,5,1,64,0.703125,5,10000
577,True,3,61,1,64,0.656250,288,10000
7,True,5,1,1,64,0.687500,3,10000
109,True,1,41,1,64,0.265625,54,10000
6073,True,4,961,1,64,0.578125,3036,10000
3287,True,3,1387,1,64,0.453125,1643,10000
615,True,8,247,1,64,0.468750,307,10000
23249,True,2,6539,1,64,0.062500,11624,10000
32737,True,9,9833,1,64,0.468750,16368,10000
27019,True,3,11399,1,64,0.531250,13509,10000
83,True,36,23,1,64,0.265625,41,10000
4349,True,1,1631,1,64,0.156250,2174,10000
37,True,1,7,1,64,0.671875,18,10000
5869,True,1,2201,1,64,0.171875,2934,10000
1195,True,5,71,1,64,0.281250,597,10000
481,True,6,43,1,64,0.593750,240,10000
19,True,5,5,1,64,0.671875,9,10000
740195,True,2,52045,1,64,0.167969,370097,10000
5,True,1,1,1,64,0.734375,2,10000
1293,True,1,485,1,64,0.312500,646,10000
5069,True,1,1901,1,64,0.667969,2534,10000
81977,True,5,9727,1,64,0.382812,40988,10000
17,True,2,5,1,64,0.718750,8,10000
29,True,1,11,1,64,0.687500,14,10000
97,True,5,47,1,64,0.250000,48,10000
17,True,2,5,1,64,0.718750,8,10000
17491,True,9,2627,1,64,0.558594,8745,10000
103495,True,11,17485,1,64,0.210938,51747,10000
589,True,1,221,1,64,0.234375,294,10000
464717,True,1,174269,1,64,0.062500,232358,10000
318261,True,1,29837,1,64,0.453125,159130,10000
3,True,2,1,1,64,0.718750,1,10000
92139,True,8,18449,1,64,0.218750,46069,10000
598735,True,8,239765,1,64,0.449219,299367,10000
1421,True,1,533,1,64,0.640625,710,10000
1183,True,14,169,1,64,0.375000,591,10000
11879,True,12,3011,1,64,0.467773,5939,10000
1325,True,1,497,1,64,0.671875,662,10000
102271,True,8,40955,1,64,0.093750,51135,10000
15,True,4,5,1,64,0.671875,7,10000
17,True,2,5,1,64,0.718750,8,10000
210643,True,5,49987,1,64,0.513672,105321,10000
2559,True,26,185,1,64,0.250000,1279,10000
3083,True,3,1301,1,64,0.625000,1541,10000
510637,True,1,191489,1,64,0.484375,255318,10000
4507,True,17,1085,1,64,0.359375,2253,10000
9623,True,3,1015,1,64,0.578125,4811,10000
63871,True,19,17285,1,64,0.109375,31935,10000
247,True,5,59,1,64,0.562500,123,10000
56927,True,6,2533,1,64,0.574219,28463,10000
159091,True,3,67117,1,64,0.406250,79545,10000
49,True,2,7,1,64,0.671875,24,10000
723353,True,3,305165,1,64,0.530273,361676,10000
48371,True,3,20407,1,64,0.062500,24185,10000
63,True,35,23,1,64,0.250000,31,10000
17665,True,3,7453,1,64,0.515625,8832,10000
2043,True,11,691,1,64,0.078125,1021,10000
25,True,3,11,1,64,0.671875,12,10000
30935,True,3,13051,1,64,0.453125,15467,10000
694911,True,9,208709,1,64,0.148438,347455,10000
566709,True,1,53129,1,64,0.359375,283354,10000
465,True,2,131,1,64,0.625000,232,10000
27,True,40,5,1,64,0.265625,13,10000
39,True,5,19,1,64,0.609375,19,10000
1189,True,1,223,1,64,0.406250,594,10000
7209,True,7,1925,1,64,0.500000,3604,10000
791,True,3,167,1,64,0.406250,395,10000
95353,True,9,28639,1,64,0.093750,47676,10000
31707,True,5,15049,1,64,0.296875,15853,10000
11,True,3,5,1,64,0.703125,5,10000
155,True,25,61,1,64,0.375000,77,10000
9401,True,4,2975,1,64,0.531250,4700,10000
313,True,9,95,1,64,0.203125,156,10000
95,True,34,23,1,64,0.265625,47,10000
103,True,27,23,1,64,0.359375,51,10000
234925,True,1,88097,1,64,0.607422,117462,10000
251,True,17,61,1,64,0.468750,125,10000
49,True,2,7,1,64,0.671875,24,10000
1245,True,1,467,1,64,0.359375,622,10000
157,True,1,59,1,64,0.609375,78,10000
46599,True,5,22117,1,64,0.574219,23299,10000
203,True,3,43,1,64,0.625000,101,10000
99999,True,43,27805,1,64,0.109375,49999,10000
2665,True,7,89,1,64,0.554688,1332,10000
62679,True,3,26443,1,64,0.140625,31339,10000
28771,True,2,2023,1,64,0.125000,14385,10000
3985,True,2,1121,1,64,0.593750,1992,10000
159981,True,1,59993,1,64,0.527344,79990,10000
111093,True,1,10415,1,64,0.078125,55546,10000
365,True,1,137,1,64,0.343750,182,10000
313,True,9,95,1,64,0.203125,156,10000
23,True,3,5,1,64,0.687500,11,10000
1723,True,6,307,1,64,0.546875,861,10000
229,True,1,43,1,64,0.640625,114,10000
1339,True,4,53,1,64,0.679688,669,10000
1793,True,3,757,1,64,0.296875,896,10000
24741,True,1,4639,1,64,0.421875,12370,10000
5,True,1,1,1,64,0.734375,2,10000
105,True,6,19,1,64,0.593750,52,10000
2415,True,6,215,1,64,0.226562,1207,10000
29,True,1,11,1,64,0.687500,14,10000
129,True,3,55,1,64,0.250000,64,10000
155379,True,3,65551,1,64,0.515625,77689,10000
429,True,1,161,1,64,0.328125,214,10000
2563,True,2,721,1,64,0.578125,1281,10000
327,True,13,125,1,64,0.156250,163,10000
11,True,3,5,1,64,0.703125,5,10000
277051,True,4,87661,1,64,0.046875,138525,10000
694375,True,13,32993,1,64,0.070312,347187,10000
3335,True,54,157,1,64,0.109375,1667,10000
19,True,5,5,1,64,0.671875,9,10000
23,True,3,5,1,64,0.687500,11,10000
58529,True,12,14833,1,64,0.078125,29264,10000
3,True,2,1,1,64,0.718750,1,10000
1643,True,8,659,1,64,0.484375,821,10000
7545,True,14,269,1,64,0.507812,3772,10000
7,True,5,1,1,64,0.687500,3,10000
206809,True,3,5453,1,64,0.492188,103404,10000
11417,True,3,4817,1,64,0.203125,5708,10000
46505,True,22,10619,1,64,0.234375,23252,10000
13091,True,2,1841,1,64,0.187500,6545,10000
935873,True,3,197411,1,64,0.624023,467936,10000
2473,True,8,991,1,64,0.250000,1236,10000
9,True,6,1,1,64,0.687500,4,10000
5741,True,1,2153,1,64,0.445312,2870,10000
774759,True,7,51709,1,64,0.386719,387379,10000
24725,True,1,1159,1,64,0.500000,12362,10000
219,True,7,59,1,64,0.546875,109,10000
152523,True,3,32173,1,64,0.531250,76261,10000
36295,True,6,1615,1,64,0.414062,18147,10000
5,True,1,1,1,64,0.734375,2,10000
131,True,2,37,1,64,0.640625,65,10000
117801,True,9,35381,1,64,0.234375,58900,10000
120199,True,4,2377,1,64,0.557617,60099,10000
21153,True,7,353,1,64,0.179688,10576,10000
19735,True,3,4163,1,64,0.437500,9867,10000
28073,True,7,7495,1,64,0.375000,14036,10000
7,True,5,1,1,64,0.687500,3,10000
8613,True,1,1615,1,64,0.445312,4306,10000
722199,True,3,152339,1,64,0.132812,361099,10000
245021,True,1,91883,1,64,0.433594,122510,10000
193837,True,1,72689,1,64,0.531250,96918,10000
504599,True,3,106439,1,64,0.062500,252299,10000
36159,True,11,6109,1,64,0.062500,18079,10000
84223,True,22,19231,1,64,0.109375,42111,10000
29115,True,5,13819,1,64,0.480469,14557,10000
227,True,2,1,1,64,0.733398,113,10000
605609,True,8,121259,1,64,0.109375,302804,10000
226843,True,19,61387,1,64,0.343750,113421,10000
61657,True,3,6503,1,64,0.476562,30828,10000
9123,True,2,1283,1,64,0.531250,4561,10000
3671,True,3,1549,1,64,0.203125,1835,10000
45719,True,3,2411,1,64,0.085938,22859,10000
43,True,4,7,1,64,0.656250,21,10000
3065,True,10,691,1,64,0.093750,1532,10000
7909,True,1,1483,1,64,0.187500,3954,10000
105,True,6,19,1,64,0.593750,52,10000
